;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
5721;10576.0;2005-10-20;2005-10-20;XDFF4;2905.82;0
5722;8462.0;2005-10-20;2005-10-20;OKTT0;2379.06;0
5723;1291.0;2005-10-23;2005-10-23;OKTT3;1764.46;0
5724;6379.0;2005-10-24;2005-10-24;LMFF3;3792.25;0
5725;10894.0;2005-10-24;2005-10-24;BVAA2;2464.6;0
5726;4467.0;2005-10-25;2005-10-25;XSZZ1;3139.96;0
5727;5256.0;2005-10-25;2005-10-25;QSOP3;2353.7;0
5728;5478.0;2005-10-25;2005-10-25;BVAA0;2077.23;0
5729;4867.0;2005-10-28;2005-10-28;LMFF4;4240.22;0
5730;11818.0;2005-10-30;2005-10-30;BVAA3;542.57;0
5731;1387.0;2005-11-03;2005-11-03;WWAP4;3916.76;0
5732;4699.0;2005-11-04;2005-11-04;BVAA4;4615.7;0
5733;9842.0;2005-11-04;2005-11-04;JNDD2;2467.75;0
5734;1289.0;2005-11-05;2005-11-05;WDFE2;1784.29;0
5735;1539.0;2005-11-05;2005-11-05;XSZZ4;4334.88;0
5736;9362.0;2005-11-05;2005-11-05;XDFF1;1352.46;0
5737;5930.0;2005-11-07;2005-11-07;LMFF4;4049.47;0
5738;8330.0;2005-11-07;2005-11-07;QSOP1;1409.08;0
5739;5009.0;2005-11-09;2005-11-09;BVAA4;4755.11;0
5740;7135.0;2005-11-09;2005-11-09;XSZZ3;3206.04;0
5741;11117.0;2005-11-10;2005-11-10;LMFF3;4388.28;0
5742;1489.0;2005-11-11;2005-11-11;WDFE1;1225.01;0
5743;5692.0;2005-11-11;2005-11-11;WDFE4;4249.36;0
5744;6295.0;2005-11-11;2005-11-11;NVHH1;1476.83;0
5745;4772.0;2005-11-13;2005-11-13;QPYG2;2650.49;0
5746;6178.0;2005-11-14;2005-11-14;HBCC3;3401.2;0
5747;10999.0;2005-11-14;2005-11-14;BVAA3;1887.68;0
5748;5986.0;2005-11-16;2005-11-16;QPYG2;3892.06;0
5749;5167.0;2005-11-19;2005-11-19;NVHH4;1176.08;0
5750;5995.0;2005-11-20;2005-11-20;XDFF0;2437.8;0
5751;5515.0;2005-11-20;2005-11-20;WWAP3;3127.5;0
5752;4999.0;2005-11-21;2005-11-21;QPYG0;3542.34;0
5753;7272.0;2005-11-21;2005-11-21;LMFF1;4356.24;0
5754;6269.0;2005-11-22;2005-11-22;WDFE2;2076.03;0
5755;5199.0;2005-11-22;2005-11-22;WWAP0;1952.19;0
5756;4555.0;2005-11-23;2005-11-23;WDFE4;1773.77;0
5757;4162.0;2005-11-23;2005-11-23;XDFF0;2760.65;0
5758;4614.0;2005-11-23;2005-11-23;JNDD3;3546.05;0
5759;6042.0;2005-11-23;2005-11-23;OKTT0;1443.72;0
5760;7302.0;2005-11-25;2005-11-25;HBCC4;1119.18;0
5761;6133.0;2005-11-25;2005-11-25;WDFE2;2952.45;0
5762;8439.0;2005-11-26;2005-11-26;HBCC1;4190.0;0
5763;825.0;2005-11-27;2005-11-27;QSOP3;2621.99;0
5764;4534.0;2005-11-28;2005-11-28;BVAA3;3595.31;0
5765;4613.0;2005-11-29;2005-11-29;OKTT1;320.23;0
5766;11636.0;2005-11-29;2005-11-29;OKTT0;2096.26;0
5767;9190.0;2005-11-30;2005-11-30;HBCC4;219.69;0
5768;11757.0;2005-11-30;2005-11-30;HBCC4;1409.13;0
5769;5919.0;2005-12-01;2005-12-01;LMFF4;3990.04;0
5770;9127.0;2005-12-01;2005-12-01;HBCC2;3546.82;0
5771;334.0;2005-12-02;2005-12-02;BVAA0;3120.83;0
5772;4772.0;2005-12-02;2005-12-02;BVAA1;577.61;0
5773;5482.0;2005-12-02;2005-12-02;QSOP0;1717.4;0
5774;11030.0;2005-12-02;2005-12-02;QAFD3;2251.59;0
5775;11075.0;2005-12-03;2005-12-03;QSOP2;2262.28;0
5776;324.0;2005-12-04;2005-12-04;JNDD3;4130.21;0
5777;6445.0;2005-12-04;2005-12-04;XDFF2;1984.41;0
5778;10526.0;2005-12-05;2005-12-05;BVAA0;867.4;0
5779;4979.0;2005-12-06;2005-12-06;QPYG3;187.67;0
5780;4772.0;2005-12-07;2005-12-07;BVAA1;1413.75;0
5781;5539.0;2005-12-07;2005-12-07;LMFF2;725.49;0
5782;5737.0;2005-12-09;2005-12-09;BVAA0;2594.78;0
5783;11674.0;2005-12-09;2005-12-09;XSZZ4;116.04;0
5784;6402.0;2005-12-10;2005-12-10;XDFF3;1088.08;0
5785;4757.0;2005-12-10;2005-12-10;WDFE1;177.2;0
5786;5158.0;2005-12-11;2005-12-11;QPYG1;2355.05;0
5787;6108.0;2005-12-11;2005-12-11;WWAP0;4007.38;0
5788;1019.0;2005-12-13;2005-12-13;WWAP0;132.39;0
5789;1360.0;2005-12-13;2005-12-13;QPYG0;1065.04;0
5790;5696.0;2005-12-14;2005-12-14;HBCC0;4890.11;0
5791;11638.0;2005-12-15;2005-12-15;NVHH4;2478.2;0
5792;5845.0;2005-12-16;2005-12-16;XSZZ3;2929.29;0
5793;5590.0;2005-12-17;2005-12-17;QSOP3;2197.06;0
5794;4238.0;2005-12-17;2005-12-17;WWAP0;708.81;0
5795;8527.0;2005-12-17;2005-12-17;WWAP2;1742.69;0
5796;1243.0;2005-12-18;2005-12-18;LMFF0;3022.19;0
5797;5809.0;2005-12-19;2005-12-19;HBCC3;2030.37;0
5798;8477.0;2005-12-19;2005-12-19;WDFE1;510.2;0
5799;11767.0;2005-12-19;2005-12-19;NVHH0;964.02;0
5800;5400.0;2005-12-20;2005-12-20;WWAP2;1646.36;0
5801;8622.0;2005-12-20;2005-12-20;QPYG2;4059.88;0
5802;5009.0;2005-12-21;2005-12-21;JNDD0;1500.03;0
5803;8975.0;2005-12-21;2005-12-21;XSZZ1;3215.68;0
5804;4641.0;2005-12-24;2005-12-24;JNDD4;1508.32;0
5805;255.0;2005-12-25;2005-12-25;LMFF0;3059.91;0
5806;8563.0;2005-12-25;2005-12-25;BVAA0;2263.98;0
5807;9418.0;2005-12-25;2005-12-25;XSZZ2;1536.76;0
5808;10458.0;2005-12-25;2005-12-25;XDFF4;2872.95;0
5809;11402.0;2005-12-27;2005-12-27;BVAA0;3765.96;0
5810;1026.0;2005-12-29;2005-12-29;BVAA1;1490.4;0
5811;1304.0;2005-12-29;2005-12-29;JNDD1;4000.76;0
5812;9761.0;2005-12-29;2005-12-29;BVAA1;2703.53;0
5813;5224.0;2005-12-29;2005-12-29;QPYG2;1014.4;0
5814;4772.0;2005-12-31;2005-12-31;XSZZ2;3918.96;0
5815;11720.0;2005-12-31;2005-12-31;BVAA4;2210.98;0
5816;138.0;2006-01-02;2006-01-02;HBCC1;152.44;0
5817;1317.0;2006-01-05;2006-01-05;JNDD4;553.48;0
5818;6390.0;2006-01-05;2006-01-05;BVAA3;180.32;0
5819;9667.0;2006-01-06;2006-01-06;NVHH4;330.33;0
5820;6166.0;2006-01-07;2006-01-07;HBCC0;2314.27;0
5821;4917.0;2006-01-07;2006-01-07;QAFD4;686.24;0
5822;532.0;2006-01-10;2006-01-10;XSZZ3;340.55;0
5823;1280.0;2006-01-10;2006-01-10;OKTT2;368.24;0
5824;4489.0;2006-01-11;2006-01-11;OKTT2;4544.17;0
5825;5647.0;2006-01-11;2006-01-11;QPYG3;3476.18;0
5826;741.0;2006-01-12;2006-01-12;XDFF0;3366.8;0
5827;2941.0;2006-01-12;2006-01-12;QPYG1;3808.54;0
5828;4477.0;2006-01-12;2006-01-12;WDFE2;1860.94;0
5829;9778.0;2006-01-13;2006-01-13;QPYG4;1456.43;0
5830;8864.0;2006-01-15;2006-01-15;QSOP0;1943.22;0
5831;315.0;2006-01-16;2006-01-16;XSZZ1;582.63;0
5832;5780.0;2006-01-16;2006-01-16;XDFF4;4020.79;0
5833;5009.0;2006-01-16;2006-01-16;HBCC1;1243.09;0
5834;9833.0;2006-01-16;2006-01-16;QAFD0;2303.52;0
5835;11765.0;2006-01-17;2006-01-17;XSZZ3;3192.1;0
5836;5444.0;2006-01-18;2006-01-18;HBCC3;768.33;0
5837;437.0;2006-01-19;2006-01-19;HBCC2;3467.02;0
5838;11184.0;2006-01-20;2006-01-20;XDFF0;2560.56;0
5839;8621.0;2006-01-23;2006-01-23;BVAA0;3597.34;0
5840;11584.0;2006-01-23;2006-01-23;WWAP2;4597.59;0
5841;10815.0;2006-01-25;2006-01-25;XDFF0;284.1;0
5842;11428.0;2006-01-25;2006-01-25;HBCC2;4378.91;0
5843;11899.0;2006-01-27;2006-01-27;JNDD0;1229.24;0
5844;9683.0;2006-01-28;2006-01-28;WDFE0;1748.9;0
5845;10474.0;2006-01-29;2006-01-29;XDFF2;2216.98;0
5846;1121.0;2006-01-30;2006-01-30;QPYG3;3198.34;0
5847;6271.0;2006-01-30;2006-01-30;LMFF2;941.57;0
5848;9084.0;2006-01-30;2006-01-30;OKTT2;933.24;0
5849;11800.0;2006-01-30;2006-01-30;NVHH2;3323.33;0
5850;11218.0;2006-02-02;2006-02-02;LMFF1;3164.26;0
5851;6501.0;2006-02-03;2006-02-03;QPYG2;268.54;0
5852;6359.0;2006-02-03;2006-02-03;HBCC1;944.64;0
5853;6142.0;2006-02-04;2006-02-04;XDFF4;646.32;0
5854;8666.0;2006-02-04;2006-02-04;QSOP4;956.86;0
5855;6167.0;2006-02-05;2006-02-05;WDFE1;3656.89;0
5856;5885.0;2006-02-06;2006-02-06;XSZZ3;3116.94;0
5857;624.0;2006-02-08;2006-02-08;OKTT0;1283.02;0
5858;5210.0;2006-02-09;2006-02-09;JNDD0;723.82;0
5859;5828.0;2006-02-10;2006-02-10;OKTT4;109.03;0
5860;8511.0;2006-02-10;2006-02-10;WDFE4;3094.92;0
5861;9600.0;2006-02-10;2006-02-10;XSZZ3;1644.77;0
5862;10929.0;2006-02-10;2006-02-10;WDFE1;3584.65;0
5863;4994.0;2006-02-11;2006-02-11;JNDD3;2093.62;0
5864;5777.0;2006-02-11;2006-02-11;QSOP3;4811.86;0
5865;11650.0;2006-02-11;2006-02-11;HBCC4;3141.4;0
5866;5144.0;2006-02-12;2006-02-12;BVAA1;4280.43;0
5867;4595.0;2006-02-12;2006-02-12;NVHH3;3608.05;0
5868;4958.0;2006-02-13;2006-02-13;QAFD0;1480.66;0
5869;11327.0;2006-02-13;2006-02-13;NVHH3;4631.79;0
5870;11856.0;2006-02-14;2006-02-14;QPYG4;2653.69;0
5871;2944.0;2006-02-15;2006-02-15;BVAA4;1881.5;0
5872;5889.0;2006-02-15;2006-02-15;WDFE3;2006.78;0
5873;9749.0;2006-02-15;2006-02-15;OKTT3;571.42;0
5874;6323.0;2006-02-18;2006-02-18;WDFE0;2849.76;0
5875;5009.0;2006-02-18;2006-02-18;XSZZ1;517.23;0
5876;11218.0;2006-02-19;2006-02-19;WWAP4;3273.05;0
5877;4531.0;2006-02-20;2006-02-20;OKTT4;4802.7;0
5878;5465.0;2006-02-20;2006-02-20;QPYG4;2095.17;0
5879;5914.0;2006-02-20;2006-02-20;XSZZ1;1313.34;0
5880;5917.0;2006-02-21;2006-02-21;WDFE2;4812.5;0
5881;6170.0;2006-02-21;2006-02-21;BVAA0;4278.07;0
5882;11348.0;2006-02-21;2006-02-21;WDFE4;4264.21;0
5883;11455.0;2006-02-21;2006-02-21;XSZZ1;1622.69;0
5884;1341.0;2006-02-22;2006-02-22;JNDD4;2317.31;0
5885;6057.0;2006-02-22;2006-02-22;QSOP3;4882.22;0
5886;4998.0;2006-02-23;2006-02-23;LMFF3;2554.67;0
5887;11894.0;2006-02-23;2006-02-23;HBCC1;384.36;0
5888;4979.0;2006-02-24;2006-02-24;OKTT3;98.11;0
5889;5247.0;2006-02-25;2006-02-25;HBCC2;1882.54;0
5890;11144.0;2006-02-25;2006-02-25;WDFE2;1964.65;0
5891;6307.0;2006-02-26;2006-02-26;QSOP4;2404.98;0
5892;9217.0;2006-02-26;2006-02-26;XSZZ2;4176.51;0
5893;10053.0;2006-02-28;2006-02-28;JNDD2;1950.03;0
5894;4459.0;2006-03-01;2006-03-01;HBCC0;4212.22;0
5895;4999.0;2006-03-01;2006-03-01;QSOP1;2947.8;0
5896;11425.0;2006-03-01;2006-03-01;WDFE3;3514.66;0
5897;5238.0;2006-03-02;2006-03-02;HBCC0;1986.92;0
5898;8423.0;2006-03-02;2006-03-02;JNDD4;3319.51;0
5899;11124.0;2006-03-02;2006-03-02;QAFD3;3577.68;0
5900;4772.0;2006-03-04;2006-03-04;XDFF3;4490.13;0
5901;9784.0;2006-03-05;2006-03-05;BVAA0;1841.75;0
5902;11070.0;2006-03-06;2006-03-06;OKTT1;890.37;0
5903;11112.0;2006-03-06;2006-03-06;BVAA3;1423.97;0
5904;273.0;2006-03-07;2006-03-07;QSOP0;3878.67;0
5905;4045.0;2006-03-07;2006-03-07;OKTT3;1350.41;0
5906;5457.0;2006-03-07;2006-03-07;QPYG4;4369.74;0
5907;11371.0;2006-03-08;2006-03-08;BVAA1;1386.34;0
5908;1297.0;2006-03-09;2006-03-09;WDFE2;4048.1;0
5909;2881.0;2006-03-10;2006-03-10;HBCC1;1580.69;0
5910;5415.0;2006-03-11;2006-03-11;QPYG4;2494.13;0
5911;5719.0;2006-03-11;2006-03-11;WWAP0;1098.44;0
5912;4772.0;2006-03-12;2006-03-12;XDFF3;1328.82;0
5913;8923.0;2006-03-13;2006-03-13;QSOP0;36.32;0
5914;5976.0;2006-03-14;2006-03-14;HBCC2;486.67;0
5915;9283.0;2006-03-14;2006-03-14;NVHH2;2769.18;0
5916;8975.0;2006-03-17;2006-03-17;WDFE0;1183.81;0
5917;616.0;2006-03-18;2006-03-18;WDFE1;319.89;0
5918;5741.0;2006-03-18;2006-03-18;XDFF2;2847.55;0
5919;933.0;2006-03-19;2006-03-19;QAFD3;3141.29;0
5920;11822.0;2006-03-20;2006-03-20;HBCC3;1698.63;0
5921;941.0;2006-03-21;2006-03-21;OKTT3;3887.81;0
5922;5009.0;2006-03-21;2006-03-21;OKTT2;1279.07;0
5923;4507.0;2006-03-22;2006-03-22;QPYG2;4517.94;0
5924;6353.0;2006-03-23;2006-03-23;QPYG1;364.7;0
5925;11458.0;2006-03-23;2006-03-23;QSOP0;1987.02;0
5926;8310.0;2006-03-23;2006-03-23;XSZZ3;1126.14;0
5927;4640.0;2006-03-24;2006-03-24;BVAA3;3737.39;0
5928;6277.0;2006-03-24;2006-03-24;WDFE4;2723.8;0
5929;6315.0;2006-03-24;2006-03-24;WDFE0;1359.65;0
5930;6141.0;2006-03-25;2006-03-25;JNDD0;3252.92;0
5931;4710.0;2006-03-25;2006-03-25;QPYG4;2235.78;0
5932;8661.0;2006-03-26;2006-03-26;WDFE2;2953.01;0
5933;5009.0;2006-03-27;2006-03-27;QPYG3;3686.21;0
5934;5721.0;2006-03-27;2006-03-27;WWAP1;3764.48;0
5935;11918.0;2006-03-28;2006-03-28;BVAA4;3612.51;0
5936;4979.0;2006-03-30;2006-03-30;HBCC1;75.67;0
5937;6542.0;2006-03-30;2006-03-30;HBCC4;2261.29;0
5938;8555.0;2006-03-31;2006-03-31;QPYG0;3193.79;0
5939;5696.0;2006-04-03;2006-04-03;WWAP1;1576.83;0
5940;5758.0;2006-04-03;2006-04-03;XSZZ4;4202.99;0
5941;6521.0;2006-04-03;2006-04-03;BVAA3;1193.8;0
5942;11431.0;2006-04-05;2006-04-05;QPYG3;1710.37;0
5943;11901.0;2006-04-06;2006-04-06;XDFF1;2255.24;0
5944;9379.0;2006-04-06;2006-04-06;HBCC3;1256.0;0
5945;1458.0;2006-04-07;2006-04-07;QAFD1;3738.98;0
5946;4954.0;2006-04-07;2006-04-07;XDFF1;840.8;0
5947;9705.0;2006-04-07;2006-04-07;QPYG0;1190.31;0
5948;5630.0;2006-04-08;2006-04-08;QSOP3;2792.29;0
5949;5939.0;2006-04-08;2006-04-08;QPYG3;4237.69;0
5950;5676.0;2006-04-11;2006-04-11;BVAA0;16.24;0
5951;372.0;2006-04-13;2006-04-13;WWAP2;454.02;0
5952;5242.0;2006-04-13;2006-04-13;BVAA1;4698.28;0
5953;5901.0;2006-04-13;2006-04-13;XDFF4;4093.41;0
5954;5708.0;2006-04-13;2006-04-13;XDFF1;4741.34;0
5955;9054.0;2006-04-13;2006-04-13;OKTT2;4039.57;0
5956;5517.0;2006-04-15;2006-04-15;BVAA4;3025.28;0
5957;11152.0;2006-04-15;2006-04-15;NVHH2;4585.94;0
5958;4772.0;2006-04-16;2006-04-16;JNDD4;3196.88;0
5959;11736.0;2006-04-18;2006-04-18;XSZZ4;2578.12;0
5960;5678.0;2006-04-19;2006-04-19;QSOP2;1795.99;0
5961;6300.0;2006-04-21;2006-04-21;HBCC2;2560.43;0
5962;5133.0;2006-04-22;2006-04-22;LMFF0;1127.12;0
5963;4972.0;2006-04-22;2006-04-22;JNDD4;1306.01;0
5964;8266.0;2006-04-22;2006-04-22;QAFD3;4658.99;0
5965;8773.0;2006-04-22;2006-04-22;WWAP2;3208.6;0
5966;2791.0;2006-04-23;2006-04-23;QPYG1;1697.46;0
5967;4470.0;2006-04-24;2006-04-24;XSZZ0;795.8;0
5968;375.0;2006-04-27;2006-04-27;WWAP2;2401.52;0
5969;11942.0;2006-04-27;2006-04-27;NVHH4;3155.55;0
5970;5133.0;2006-04-28;2006-04-28;WWAP3;2481.41;0
5971;4771.0;2006-04-29;2006-04-29;JNDD2;599.97;0
5972;7157.0;2006-04-29;2006-04-29;WWAP0;4743.81;0
5973;8869.0;2006-05-01;2006-05-01;HBCC4;1318.92;0
5974;11257.0;2006-05-02;2006-05-02;QSOP4;1532.38;0
5975;6134.0;2006-05-03;2006-05-03;JNDD4;297.76;0
5976;5707.0;2006-05-04;2006-05-04;BVAA4;3616.25;0
5977;8778.0;2006-05-05;2006-05-05;QAFD3;511.3;0
5978;6530.0;2006-05-06;2006-05-06;LMFF1;3809.44;0
5979;5868.0;2006-05-08;2006-05-08;HBCC1;2960.93;0
5980;4772.0;2006-05-08;2006-05-08;JNDD0;1206.68;0
5981;9789.0;2006-05-08;2006-05-08;LMFF3;4980.06;0
5982;1341.0;2006-05-10;2006-05-10;XDFF4;1930.27;0
5983;8661.0;2006-05-10;2006-05-10;WWAP2;1608.23;0
5984;11220.0;2006-05-10;2006-05-10;WDFE3;1651.93;0
5985;6558.0;2006-05-11;2006-05-11;BVAA0;2904.27;0
5986;944.0;2006-05-12;2006-05-12;OKTT1;2070.2;0
5987;4772.0;2006-05-12;2006-05-12;JNDD2;4328.12;0
5988;5515.0;2006-05-13;2006-05-13;OKTT1;3778.31;0
5989;6051.0;2006-05-13;2006-05-13;XDFF0;3777.07;0
5990;10050.0;2006-05-13;2006-05-13;QPYG0;2605.95;0
5991;4945.0;2006-05-14;2006-05-14;QPYG2;1617.66;0
5992;4932.0;2006-05-14;2006-05-14;WWAP3;2745.4;0
5993;5678.0;2006-05-15;2006-05-15;QSOP1;763.59;0
5994;5543.0;2006-05-15;2006-05-15;QSOP0;2206.74;0
5995;5126.0;2006-05-15;2006-05-15;HBCC0;3246.32;0
5996;6208.0;2006-05-16;2006-05-16;NVHH4;939.95;0
5997;5798.0;2006-05-17;2006-05-17;NVHH2;42.89;0
5998;5238.0;2006-05-18;2006-05-18;WWAP4;849.84;0
5999;4559.0;2006-05-21;2006-05-21;WWAP4;2482.07;0
6000;5694.0;2006-05-22;2006-05-22;JNDD3;4516.07;0
6001;1024.0;2006-05-24;2006-05-24;OKTT2;3443.9;0
6002;8427.0;2006-05-24;2006-05-24;BVAA4;4938.2;0
6003;5965.0;2006-05-24;2006-05-24;JNDD3;39.24;0
6004;8972.0;2006-05-24;2006-05-24;JNDD1;1952.9;0
6005;8708.0;2006-05-25;2006-05-25;LMFF4;2904.37;0
6006;5009.0;2006-05-26;2006-05-26;WWAP4;156.23;0
6007;6544.0;2006-05-26;2006-05-26;BVAA3;4410.41;0
6008;5009.0;2006-05-27;2006-05-27;JNDD0;2091.7;0
6009;6548.0;2006-05-27;2006-05-27;OKTT0;2111.4;0
6010;1478.0;2006-05-28;2006-05-28;WWAP0;101.63;0
6011;11400.0;2006-05-28;2006-05-28;QPYG3;4253.53;0
6012;5007.0;2006-05-29;2006-05-29;OKTT1;1592.65;0
6013;5694.0;2006-05-29;2006-05-29;BVAA0;4640.76;0
6014;9794.0;2006-05-29;2006-05-29;LMFF2;2674.05;0
6015;8624.0;2006-05-29;2006-05-29;WWAP1;3978.85;0
6016;6057.0;2006-05-30;2006-05-30;LMFF1;1876.61;0
6017;6364.0;2006-05-30;2006-05-30;OKTT3;2894.64;0
6018;10328.0;2006-05-30;2006-05-30;XSZZ2;3667.06;0
6019;8682.0;2006-05-31;2006-05-31;QPYG1;3342.27;0
6020;10964.0;2006-06-02;2006-06-02;JNDD0;3277.23;0
6021;10912.0;2006-06-02;2006-06-02;XSZZ3;1192.13;0
6022;5914.0;2006-06-03;2006-06-03;BVAA3;3746.54;0
6023;11073.0;2006-06-03;2006-06-03;WWAP1;4622.99;0
6024;11881.0;2006-06-03;2006-06-03;XSZZ0;4924.15;0
6025;5741.0;2006-06-04;2006-06-04;QSOP2;3887.23;0
6026;537.0;2006-06-05;2006-06-05;QAFD2;4636.7;0
6027;5009.0;2006-06-05;2006-06-05;HBCC0;4969.61;0
6028;6057.0;2006-06-05;2006-06-05;OKTT2;3690.19;0
6029;4772.0;2006-06-07;2006-06-07;BVAA3;4110.56;0
6030;5009.0;2006-06-07;2006-06-07;LMFF3;4461.74;0
6031;5716.0;2006-06-07;2006-06-07;QPYG2;238.8;0
6032;5564.0;2006-06-07;2006-06-07;XDFF2;2673.07;0
6033;4772.0;2006-06-08;2006-06-08;WDFE0;4445.84;0
6034;6474.0;2006-06-10;2006-06-10;QAFD2;798.03;0
6035;5843.0;2006-06-11;2006-06-11;NVHH4;4358.74;0
6036;5178.0;2006-06-11;2006-06-11;OKTT2;4695.14;0
6037;10894.0;2006-06-11;2006-06-11;JNDD4;1552.08;0
6038;6228.0;2006-06-12;2006-06-12;JNDD4;4581.31;0
6039;6339.0;2006-06-12;2006-06-12;HBCC2;1990.35;0
6040;5423.0;2006-06-12;2006-06-12;QPYG4;1780.53;0
6041;11091.0;2006-06-13;2006-06-13;XSZZ1;4124.49;0
6042;5786.0;2006-06-14;2006-06-14;QPYG1;4783.4;0
6043;9288.0;2006-06-15;2006-06-15;QSOP4;1726.71;0
6044;4772.0;2006-06-19;2006-06-19;QPYG0;977.01;0
6045;10037.0;2006-06-22;2006-06-22;OKTT4;1957.69;0
6046;1441.0;2006-06-23;2006-06-23;QPYG2;4237.27;0
6047;5766.0;2006-06-23;2006-06-23;WDFE3;4136.75;0
6048;8669.0;2006-06-24;2006-06-24;QSOP3;2905.43;0
6049;6246.0;2006-06-25;2006-06-25;XDFF2;21.37;0
6050;4772.0;2006-06-25;2006-06-25;HBCC2;1841.21;0
6051;5009.0;2006-06-26;2006-06-26;QPYG2;1433.1;0
6052;5853.0;2006-06-26;2006-06-26;QPYG4;334.59;0
6053;9483.0;2006-06-26;2006-06-26;WWAP1;2726.42;0
6054;6194.0;2006-06-27;2006-06-27;HBCC0;1699.97;0
6055;10837.0;2006-06-27;2006-06-27;QPYG0;1307.46;0
6056;4225.0;2006-06-29;2006-06-29;JNDD4;4459.1;0
6057;5809.0;2006-07-01;2006-07-01;JNDD1;3275.77;0
6058;9261.0;2006-07-01;2006-07-01;QSOP3;1862.06;0
6059;6530.0;2006-07-02;2006-07-02;JNDD4;4550.68;0
6060;10515.0;2006-07-02;2006-07-02;NVHH4;187.95;0
6061;6210.0;2006-07-03;2006-07-03;QSOP4;761.79;0
6062;8756.0;2006-07-03;2006-07-03;WWAP2;3794.99;0
6063;6075.0;2006-07-04;2006-07-04;QAFD3;4645.91;0
6064;10917.0;2006-07-04;2006-07-04;XSZZ4;3270.2;0
6065;2688.0;2006-07-05;2006-07-05;BVAA3;4639.72;0
6066;481.0;2006-07-06;2006-07-06;JNDD0;193.15;0
6067;5777.0;2006-07-06;2006-07-06;JNDD0;1223.75;0
6068;4467.0;2006-07-07;2006-07-07;QAFD3;851.2;0
6069;4772.0;2006-07-07;2006-07-07;LMFF2;3825.35;0
6070;4510.0;2006-07-07;2006-07-07;JNDD1;1880.43;0
6071;10195.0;2006-07-08;2006-07-08;HBCC1;4928.94;0
6072;6262.0;2006-07-09;2006-07-09;XSZZ2;1573.14;0
6073;9908.0;2006-07-10;2006-07-10;QPYG2;3572.84;0
6074;5849.0;2006-07-11;2006-07-11;HBCC1;4482.9;0
6075;4895.0;2006-07-12;2006-07-12;BVAA3;743.25;0
6076;4296.0;2006-07-12;2006-07-12;OKTT4;4398.19;0
6077;11383.0;2006-07-13;2006-07-13;OKTT4;3758.36;0
6078;11840.0;2006-07-13;2006-07-13;QSOP0;4411.09;0
6079;4581.0;2006-07-14;2006-07-14;LMFF0;2335.62;0
6080;1433.0;2006-07-16;2006-07-16;XSZZ2;1092.7;0
6081;2828.0;2006-07-16;2006-07-16;BVAA3;965.61;0
6082;340.0;2006-07-17;2006-07-17;QAFD2;3846.07;0
6083;2990.0;2006-07-17;2006-07-17;WDFE4;2084.31;0
6084;5744.0;2006-07-17;2006-07-17;WDFE3;4657.46;0
6085;6393.0;2006-07-17;2006-07-17;QAFD4;3468.46;0
6086;11810.0;2006-07-17;2006-07-17;LMFF0;318.04;0
6087;10675.0;2006-07-17;2006-07-17;HBCC0;2669.14;0
6088;503.0;2006-07-18;2006-07-18;NVHH0;1051.19;0
6089;4623.0;2006-07-18;2006-07-18;WDFE2;2936.59;0
6090;4515.0;2006-07-18;2006-07-18;XSZZ1;1401.83;0
6091;6042.0;2006-07-18;2006-07-18;WWAP1;1558.36;0
6092;2766.0;2006-07-19;2006-07-19;JNDD4;88.06;0
6093;590.0;2006-07-20;2006-07-20;JNDD3;1658.51;0
6094;5578.0;2006-07-20;2006-07-20;QSOP1;2279.49;0
6095;11124.0;2006-07-20;2006-07-20;QPYG3;1955.24;0
6096;4150.0;2006-07-21;2006-07-21;LMFF1;1679.27;0
6097;5194.0;2006-07-22;2006-07-22;NVHH0;1634.24;0
6098;4562.0;2006-07-23;2006-07-23;WWAP0;2772.64;0
6099;10889.0;2006-07-23;2006-07-23;HBCC1;2987.52;0
6100;9567.0;2006-07-23;2006-07-23;BVAA3;1688.61;0
6101;4481.0;2006-07-24;2006-07-24;BVAA3;4233.51;0
6102;6465.0;2006-07-25;2006-07-25;XSZZ4;4863.38;0
6103;4641.0;2006-07-26;2006-07-26;HBCC3;2054.87;0
6104;4959.0;2006-07-26;2006-07-26;BVAA2;1655.61;0
6105;1.0;2006-07-28;2006-07-28;QSOP2;2917.25;0
6106;9276.0;2006-07-30;2006-07-30;QSOP4;1752.57;0
6107;5654.0;2006-07-31;2006-07-31;WWAP2;3111.01;0
6108;11781.0;2006-08-01;2006-08-01;JNDD2;22.45;0
6109;6238.0;2006-08-02;2006-08-02;QAFD4;3650.52;0
6110;6083.0;2006-08-02;2006-08-02;BVAA4;975.61;0
6111;6488.0;2006-08-03;2006-08-03;OKTT0;4490.34;0
6112;5720.0;2006-08-03;2006-08-03;LMFF2;3043.93;0
6113;4191.0;2006-08-04;2006-08-04;NVHH3;0.99;0
6114;4931.0;2006-08-05;2006-08-05;WWAP3;2552.14;0
6115;6483.0;2006-08-05;2006-08-05;LMFF4;4440.67;0
6116;4772.0;2006-08-06;2006-08-06;OKTT1;3171.74;0
6117;6191.0;2006-08-07;2006-08-07;XDFF2;3225.96;0
6118;5692.0;2006-08-08;2006-08-08;LMFF3;3583.16;0
6119;5144.0;2006-08-08;2006-08-08;HBCC0;2927.89;0
6120;4459.0;2006-08-08;2006-08-08;XDFF1;2517.94;0
