;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
2763;4710.0;1999-06-06;;;3468.35;44.0
2764;2960.0;1999-06-06;;;1564.7;6.0
2765;799.0;1999-06-07;;;4662.89;45.0
2766;6381.0;1999-06-07;;;4966.94;12.0
2767;4548.0;1999-06-07;;;4844.37;40.0
2768;9224.0;1999-06-07;;;4091.42;7.0
2769;10228.0;1999-06-08;;;3206.78;27.0
2770;5009.0;1999-06-09;;;999.39;18.0
2771;4546.0;1999-06-09;;;2837.49;28.0
2772;6494.0;1999-06-09;;;1981.93;30.0
2773;4474.0;1999-06-11;;;1727.61;21.0
2774;8902.0;1999-06-12;;;4495.46;23.0
2775;5637.0;1999-06-13;;;4234.78;21.0
2776;6448.0;1999-06-14;;;1043.48;34.0
2777;11739.0;1999-06-14;;;4446.76;26.0
2778;5786.0;1999-06-15;;;4192.48;47.0
2779;5246.0;1999-06-15;;;1543.22;37.0
2780;11107.0;1999-06-15;;;790.3;25.0
2781;8406.0;1999-06-15;;;4120.33;28.0
2782;5839.0;1999-06-16;;;1634.73;49.0
2783;5846.0;1999-06-17;;;2637.18;7.0
2784;452.0;1999-06-18;1999-06-18;;3371.51;47.0
2785;6415.0;1999-06-18;1999-06-18;;4659.77;50.0
2786;11448.0;1999-06-19;1999-06-19;;1927.1;0.0
2787;6458.0;1999-06-20;1999-06-20;;324.34;18.0
2788;6381.0;1999-06-20;1999-06-20;;3380.94;20.0
2789;4595.0;1999-06-22;1999-06-22;;3144.46;8.0
2790;6364.0;1999-06-22;1999-06-22;;3822.19;29.0
2791;10999.0;1999-06-22;1999-06-22;;59.55;8.0
2792;11343.0;1999-06-23;1999-06-23;;2497.46;42.0
2793;5160.0;1999-06-24;1999-06-24;;3876.24;14.0
2794;2786.0;1999-06-24;1999-06-24;;4763.67;28.0
2795;4757.0;1999-06-24;1999-06-24;;4016.4;37.0
2796;4772.0;1999-06-25;1999-06-25;;1934.38;50.0
2797;7087.0;1999-06-25;1999-06-25;;1187.89;10.0
2798;2771.0;1999-06-26;1999-06-26;;52.31;21.0
2799;5133.0;1999-06-27;1999-06-27;;1485.29;45.0
2800;4772.0;1999-06-27;1999-06-27;;3409.78;24.0
2801;7103.0;1999-06-28;1999-06-28;;1913.16;48.0
2802;1013.0;1999-06-29;1999-06-29;;2.4;22.0
2803;5590.0;1999-07-01;1999-07-01;;2993.53;8.0
2804;5584.0;1999-07-04;1999-07-04;;468.02;39.0
2805;677.0;1999-07-06;1999-07-06;;3350.76;23.0
2806;6003.0;1999-07-06;1999-07-06;;2336.76;17.0
2807;11797.0;1999-07-06;1999-07-06;;4681.6;19.0
2808;9495.0;1999-07-06;1999-07-06;;1134.8;37.0
2809;4657.0;1999-07-07;1999-07-07;;3824.04;8.0
2810;5238.0;1999-07-08;1999-07-08;;517.66;43.0
2811;6447.0;1999-07-08;1999-07-08;;481.51;21.0
2812;4733.0;1999-07-11;1999-07-11;;585.97;21.0
2813;5750.0;1999-07-12;1999-07-12;;1620.72;0.0
2814;6075.0;1999-07-12;1999-07-12;;3307.56;41.0
2815;10957.0;1999-07-12;1999-07-12;;2359.55;33.0
2816;5246.0;1999-07-13;1999-07-13;;1183.45;43.0
2817;11195.0;1999-07-14;1999-07-14;;1589.97;43.0
2818;11677.0;1999-07-14;1999-07-14;;2758.07;37.0
2819;5136.0;1999-07-15;1999-07-15;;1394.49;50.0
2820;168.0;1999-07-16;1999-07-16;;1656.02;8.0
2821;6465.0;1999-07-17;1999-07-17;;2217.86;18.0
2822;6402.0;1999-07-19;1999-07-19;;306.39;23.0
2823;5916.0;1999-07-20;1999-07-20;;4382.65;40.0
2824;5638.0;1999-07-21;1999-07-21;;3540.06;35.0
2825;5707.0;1999-07-22;1999-07-22;;1166.68;40.0
2826;4469.0;1999-07-22;1999-07-22;;299.84;13.0
2827;10114.0;1999-07-22;1999-07-22;;4286.55;12.0
2828;4687.0;1999-07-24;1999-07-24;;330.75;30.0
2829;11348.0;1999-07-24;1999-07-24;;3241.09;21.0
2830;4975.0;1999-07-25;1999-07-25;;211.4;27.0
2831;10865.0;1999-07-25;1999-07-25;;4861.53;6.0
2832;5750.0;1999-07-26;1999-07-26;;3947.15;33.0
2833;5827.0;1999-07-27;1999-07-27;;1273.73;45.0
2834;4772.0;1999-07-27;1999-07-27;;3708.89;43.0
2835;6134.0;1999-07-28;1999-07-28;;349.19;20.0
2836;11163.0;1999-07-31;1999-07-31;;4614.2;15.0
2837;5805.0;1999-08-02;1999-08-02;;4015.68;33.0
2838;8398.0;1999-08-03;1999-08-03;;4013.22;46.0
2839;6340.0;1999-08-04;1999-08-04;;951.37;22.0
2840;11255.0;1999-08-05;1999-08-05;;1803.23;45.0
2841;8310.0;1999-08-05;1999-08-05;;2022.91;38.0
2842;9566.0;1999-08-05;1999-08-05;;2187.43;28.0
2843;4931.0;1999-08-06;1999-08-06;;50.69;16.0
2844;5009.0;1999-08-07;1999-08-07;;1953.62;15.0
2845;6275.0;1999-08-09;1999-08-09;;1014.45;4.0
2846;5630.0;1999-08-09;1999-08-09;;584.27;29.0
2847;11383.0;1999-08-09;1999-08-09;;66.33;35.0
2848;27.0;1999-08-10;1999-08-10;;3752.23;8.0
2849;4662.0;1999-08-10;1999-08-10;;4446.97;22.0
2850;5135.0;1999-08-10;1999-08-10;;290.56;10.0
2851;4201.0;1999-08-10;1999-08-10;;3988.49;40.0
2852;8753.0;1999-08-10;1999-08-10;;4877.39;42.0
2853;10966.0;1999-08-12;1999-08-12;;4960.57;14.0
2854;1043.0;1999-08-15;1999-08-15;;3749.57;43.0
2855;5852.0;1999-08-17;1999-08-17;;108.25;0.0
2856;6125.0;1999-08-18;1999-08-18;;1678.8;20.0
2857;4772.0;1999-08-18;1999-08-18;;4838.76;20.0
2858;7326.0;1999-08-19;1999-08-19;;2417.94;1.0
2859;4546.0;1999-08-19;1999-08-19;;253.43;41.0
2860;6386.0;1999-08-19;1999-08-19;;3167.94;34.0
2861;9388.0;1999-08-19;1999-08-19;;4422.42;47.0
2862;7084.0;1999-08-20;1999-08-20;;1400.5;45.0
2863;5870.0;1999-08-20;1999-08-20;;4829.46;14.0
2864;11360.0;1999-08-20;1999-08-20;;1242.26;47.0
2865;11761.0;1999-08-20;1999-08-20;;4373.55;33.0
2866;4521.0;1999-08-21;1999-08-21;;3487.03;45.0
2867;5807.0;1999-08-22;1999-08-22;;2415.39;46.0
2868;1046.0;1999-08-23;1999-08-23;;498.29;12.0
2869;4917.0;1999-08-23;1999-08-23;;3925.56;38.0
2870;5423.0;1999-08-24;1999-08-24;;3237.5;1.0
2871;4958.0;1999-08-25;1999-08-25;;4712.2;18.0
2872;1324.0;1999-08-26;1999-08-26;;1635.19;22.0
2873;11297.0;1999-08-26;1999-08-26;;4234.7;7.0
2874;11814.0;1999-08-26;1999-08-26;;214.73;38.0
2875;6534.0;1999-08-28;1999-08-28;;4373.48;46.0
2876;4684.0;1999-08-29;1999-08-29;;3057.32;39.0
2877;4885.0;1999-08-29;1999-08-29;;778.11;39.0
2878;5736.0;1999-08-29;1999-08-29;;2999.63;31.0
2879;4515.0;1999-08-29;1999-08-29;;4618.45;41.0
2880;5009.0;1999-08-29;1999-08-29;;4319.43;5.0
2881;6011.0;1999-09-02;1999-09-02;;1052.58;43.0
2882;6176.0;1999-09-02;1999-09-02;;4013.7;9.0
2883;6166.0;1999-09-02;1999-09-02;;1288.18;35.0
2884;261.0;1999-09-03;1999-09-03;;1307.82;30.0
2885;6088.0;1999-09-03;1999-09-03;;1408.49;6.0
2886;5841.0;1999-09-04;1999-09-04;;4679.1;11.0
2887;246.0;1999-09-05;1999-09-05;;3112.99;3.0
2888;5524.0;1999-09-06;1999-09-06;;2879.12;47.0
2889;5951.0;1999-09-06;1999-09-06;;599.13;16.0
2890;6545.0;1999-09-06;1999-09-06;;4224.31;26.0
2891;5171.0;1999-09-07;1999-09-07;;3056.04;4.0
2892;8650.0;1999-09-07;1999-09-07;;104.36;20.0
2893;1405.0;1999-09-08;1999-09-08;;4258.66;42.0
2894;4152.0;1999-09-08;1999-09-08;;924.35;25.0
2895;4628.0;1999-09-09;1999-09-09;;1820.51;48.0
2896;6543.0;1999-09-10;1999-09-10;;2083.22;7.0
2897;11407.0;1999-09-10;1999-09-10;;1995.52;36.0
2898;9700.0;1999-09-10;1999-09-10;;3620.27;8.0
2899;8289.0;1999-09-12;1999-09-12;;715.88;8.0
2900;1034.0;1999-09-13;1999-09-13;;3421.59;24.0
2901;4668.0;1999-09-13;1999-09-13;;3673.94;1.0
2902;7187.0;1999-09-14;1999-09-14;;3459.13;50.0
2903;5268.0;1999-09-15;1999-09-15;;2180.19;12.0
2904;6352.0;1999-09-15;1999-09-15;;4175.47;18.0
2905;11389.0;1999-09-15;1999-09-15;;322.67;26.0
2906;181.0;1999-09-18;1999-09-18;;3512.28;11.0
2907;142.0;1999-09-19;1999-09-19;;4696.43;10.0
2908;84.0;1999-09-20;1999-09-20;;3380.51;37.0
2909;5210.0;1999-09-21;1999-09-21;;969.56;22.0
2910;6271.0;1999-09-22;1999-09-22;;942.69;47.0
2911;4288.0;1999-09-23;1999-09-23;;3865.26;31.0
2912;4551.0;1999-09-24;1999-09-24;;4561.22;26.0
2913;4623.0;1999-09-25;1999-09-25;;1141.68;16.0
2914;6525.0;1999-09-25;1999-09-25;;2160.27;11.0
2915;10864.0;1999-09-27;1999-09-27;;1728.92;10.0
2916;4207.0;1999-09-28;1999-09-28;;3529.66;28.0
2917;9989.0;1999-09-28;1999-09-28;;3411.38;37.0
2918;5606.0;1999-09-29;1999-09-29;;3696.78;46.0
2919;6147.0;1999-10-01;1999-10-01;;2112.05;7.0
2920;9777.0;1999-10-01;1999-10-01;;1104.94;33.0
2921;6388.0;1999-10-02;1999-10-02;;1154.0;48.0
2922;11396.0;1999-10-02;1999-10-02;;2395.18;40.0
2923;5832.0;1999-10-03;1999-10-03;;3725.78;19.0
2924;885.0;1999-10-05;1999-10-05;;98.15;31.0
2925;5841.0;1999-10-10;1999-10-10;;263.94;11.0
2926;4630.0;1999-10-10;1999-10-10;;971.81;36.0
2927;5434.0;1999-10-11;1999-10-11;;2500.19;11.0
2928;10710.0;1999-10-11;1999-10-11;;1185.72;5.0
2929;698.0;1999-10-12;1999-10-12;;3902.31;36.0
2930;6147.0;1999-10-12;1999-10-12;;624.78;27.0
2931;5440.0;1999-10-13;1999-10-13;;4711.63;39.0
2932;4740.0;1999-10-13;1999-10-13;;2103.3;40.0
2933;8890.0;1999-10-17;1999-10-17;;2207.33;21.0
2934;9008.0;1999-10-19;1999-10-19;;2724.87;33.0
2935;2889.0;1999-10-20;1999-10-20;;2619.85;44.0
2936;6158.0;1999-10-21;1999-10-21;;2419.64;46.0
2937;7202.0;1999-10-23;1999-10-23;;3695.13;31.0
2938;11659.0;1999-10-23;1999-10-23;;56.85;7.0
2939;6160.0;1999-10-25;1999-10-25;;2229.86;36.0
2940;1038.0;1999-10-26;1999-10-26;;4672.28;48.0
2941;2759.0;1999-10-26;1999-10-26;;3431.97;7.0
2942;4974.0;1999-10-27;1999-10-27;;2943.77;2.0
2943;4960.0;1999-10-27;1999-10-27;;121.53;47.0
2944;162.0;1999-10-28;1999-10-28;;3829.51;7.0
2945;8692.0;1999-10-28;1999-10-28;;1191.15;1.0
2946;4492.0;1999-10-30;1999-10-30;;3167.39;46.0
2947;5965.0;1999-10-31;1999-10-31;;4910.15;26.0
2948;4250.0;1999-11-01;1999-11-01;;82.03;20.0
2949;4611.0;1999-11-01;1999-11-01;;1920.52;24.0
2950;6124.0;1999-11-01;1999-11-01;;3971.37;15.0
2951;6525.0;1999-11-02;1999-11-02;;992.89;29.0
2952;5203.0;1999-11-02;1999-11-02;;4234.22;8.0
2953;6028.0;1999-11-03;1999-11-03;;3194.44;7.0
2954;6542.0;1999-11-03;1999-11-03;;401.66;0.0
2955;5849.0;1999-11-05;1999-11-05;;4159.18;46.0
2956;6004.0;1999-11-08;1999-11-08;;3594.68;8.0
2957;8391.0;1999-11-09;1999-11-09;;1037.62;42.0
2958;5822.0;1999-11-11;1999-11-11;;4167.25;26.0
2959;9621.0;1999-11-13;1999-11-13;;4274.06;40.0
2960;11570.0;1999-11-13;1999-11-13;;1372.66;16.0
2961;1210.0;1999-11-15;1999-11-15;;115.16;49.0
2962;4710.0;1999-11-15;1999-11-15;;1037.19;6.0
2963;8749.0;1999-11-15;1999-11-15;;4230.22;27.0
2964;6125.0;1999-11-16;1999-11-16;;1102.16;31.0
2965;9419.0;1999-11-16;1999-11-16;;897.08;13.0
2966;4507.0;1999-11-17;1999-11-17;;635.05;4.0
2967;9645.0;1999-11-17;1999-11-17;;1911.24;30.0
2968;4642.0;1999-11-18;1999-11-18;;4077.55;4.0
2969;5943.0;1999-11-18;1999-11-18;;1264.62;33.0
2970;5632.0;1999-11-19;1999-11-19;;3475.96;34.0
2971;6238.0;1999-11-20;1999-11-20;;4561.71;45.0
2972;6381.0;1999-11-20;1999-11-20;;3185.73;40.0
2973;6470.0;1999-11-22;1999-11-22;;766.78;38.0
2974;9447.0;1999-11-24;1999-11-24;;1166.27;28.0
2975;157.0;1999-11-25;1999-11-25;;1686.56;31.0
2976;6501.0;1999-11-25;1999-11-25;;262.54;46.0
2977;6236.0;1999-11-25;1999-11-25;;3379.55;49.0
2978;10614.0;1999-11-25;1999-11-25;;3104.43;6.0
2979;5153.0;1999-11-27;1999-11-27;;1912.99;37.0
2980;6123.0;1999-11-28;1999-11-28;;2375.87;6.0
2981;1188.0;1999-11-29;1999-11-29;;1236.7;24.0
2982;4772.0;1999-11-30;1999-11-30;;3880.36;29.0
2983;2788.0;1999-12-02;1999-12-02;;3150.51;25.0
2984;4772.0;1999-12-02;1999-12-02;;2674.48;10.0
2985;4641.0;1999-12-02;1999-12-02;;4719.56;4.0
2986;4696.0;1999-12-03;1999-12-03;;2727.42;26.0
2987;4723.0;1999-12-04;1999-12-04;;4285.73;34.0
2988;1445.0;1999-12-05;1999-12-05;;2889.57;37.0
2989;4772.0;1999-12-05;1999-12-05;;2266.87;16.0
2990;11915.0;1999-12-06;1999-12-06;;2895.12;39.0
2991;10813.0;1999-12-06;1999-12-06;;4412.52;38.0
2992;5264.0;1999-12-07;1999-12-07;;1538.84;19.0
2993;5457.0;1999-12-07;1999-12-07;;2735.96;45.0
2994;9514.0;1999-12-07;1999-12-07;;748.21;43.0
2995;6316.0;1999-12-08;1999-12-08;;4543.76;48.0
2996;6363.0;1999-12-09;1999-12-09;;4074.32;49.0
2997;6426.0;1999-12-09;1999-12-09;;2622.54;28.0
2998;6025.0;1999-12-09;1999-12-09;;2758.0;36.0
2999;5556.0;1999-12-10;1999-12-10;;3977.19;35.0
3000;6166.0;1999-12-10;1999-12-10;;4685.84;44.0
3001;11109.0;1999-12-11;1999-12-11;;4880.43;50.0
3002;4610.0;1999-12-13;1999-12-13;;4533.87;42.0
3003;5264.0;1999-12-13;1999-12-13;;369.91;41.0
3004;11697.0;1999-12-13;1999-12-13;;2140.66;6.0
3005;9628.0;1999-12-13;1999-12-13;;3127.33;50.0
3006;5718.0;1999-12-14;1999-12-14;;1535.35;11.0
3007;8589.0;1999-12-14;1999-12-14;;107.13;8.0
3008;11665.0;1999-12-16;1999-12-16;;482.12;15.0
3009;11183.0;1999-12-19;1999-12-19;;4728.3;22.0
3010;5584.0;1999-12-20;1999-12-20;;3894.24;33.0
3011;6070.0;1999-12-21;1999-12-21;;4278.47;17.0
3012;10136.0;1999-12-21;1999-12-21;;1080.01;28.0
3013;2952.0;1999-12-22;1999-12-22;;4921.86;33.0
3014;6545.0;1999-12-23;1999-12-23;;3134.02;37.0
3015;5780.0;1999-12-23;1999-12-23;;769.73;4.0
3016;4608.0;1999-12-25;1999-12-25;;2200.55;9.0
3017;11057.0;1999-12-26;1999-12-26;;2971.07;1.0
3018;6470.0;1999-12-27;1999-12-27;;3699.33;14.0
3019;4726.0;1999-12-28;1999-12-28;;3300.53;4.0
3020;1076.0;1999-12-29;1999-12-29;;4968.55;44.0
3021;11293.0;2000-01-01;2000-01-01;;39.63;43.0
3022;11332.0;2000-01-01;1999-12-30;;2047.32;12.0
3023;877.0;2000-01-02;1999-12-29;;1158.86;42.0
3024;5682.0;2000-01-02;1999-12-31;;4234.32;46.0
3025;5914.0;2000-01-02;1999-12-31;;2890.07;46.0
3026;11617.0;2000-01-02;2000-01-02;;1475.8;37.0
3027;9798.0;2000-01-03;2000-01-03;;1586.35;20.0
3028;2753.0;2000-01-04;2000-01-04;;2560.37;33.0
3029;4127.0;2000-01-04;2000-01-03;;4582.38;45.0
3030;6108.0;2000-01-07;2000-01-05;;4419.75;9.0
3031;4999.0;2000-01-07;2000-01-06;;3602.8;36.0
3032;6218.0;2000-01-08;2000-01-06;;4431.65;26.0
3033;5593.0;2000-01-08;2000-01-07;;4342.78;46.0
3034;11176.0;2000-01-08;2000-01-05;;2721.25;3.0
3035;5009.0;2000-01-10;2000-01-09;;1550.06;16.0
3036;9337.0;2000-01-10;2000-01-07;;661.7;49.0
3037;11053.0;2000-01-10;2000-01-06;;3611.8;31.0
3038;6155.0;2000-01-12;2000-01-08;;4437.04;29.0
3039;5720.0;2000-01-12;2000-01-11;;2782.78;41.0
3040;1148.0;2000-01-13;2000-01-10;;2506.91;0.0
3041;6339.0;2000-01-13;2000-01-13;;4380.58;49.0
3042;6503.0;2000-01-13;2000-01-13;;562.16;49.0
3043;10351.0;2000-01-14;2000-01-13;;4492.33;24.0
3044;10402.0;2000-01-14;2000-01-12;;1617.1;40.0
3045;6405.0;2000-01-15;2000-01-12;;1435.27;36.0
3046;1502.0;2000-01-17;2000-01-16;;1270.14;42.0
3047;8631.0;2000-01-17;2000-01-16;;3019.17;1.0
3048;242.0;2000-01-18;2000-01-16;;4141.89;22.0
3049;1048.0;2000-01-18;2000-01-18;;3248.68;27.0
3050;11096.0;2000-01-18;2000-01-15;;2152.12;46.0
3051;212.0;2000-01-22;2000-01-19;;4385.23;8.0
3052;4169.0;2000-01-23;2000-01-21;;2469.5;36.0
3053;6026.0;2000-01-23;2000-01-20;;3879.48;47.0
3054;4998.0;2000-01-24;2000-01-23;;4894.63;47.0
3055;5871.0;2000-01-25;2000-01-24;;4463.42;36.0
3056;5195.0;2000-01-26;2000-01-24;;47.05;11.0
3057;5276.0;2000-01-26;2000-01-22;;2204.94;18.0
3058;1547.0;2000-01-27;2000-01-23;;3090.69;37.0
3059;5009.0;2000-01-27;2000-01-26;;4499.21;37.0
3060;1145.0;2000-01-28;2000-01-25;;2061.21;14.0
3061;5865.0;2000-01-28;2000-01-24;;1080.81;43.0
3062;4628.0;2000-01-29;2000-01-26;;1278.22;4.0
3063;2755.0;2000-01-30;2000-01-29;;4692.58;12.0
3064;11860.0;2000-01-30;2000-01-28;;2815.68;43.0
3065;6051.0;2000-01-31;2000-01-27;;4051.92;36.0
3066;1403.0;2000-02-03;2000-01-30;;577.5;23.0
3067;5690.0;2000-02-03;2000-02-02;;449.27;37.0
3068;11315.0;2000-02-05;2000-02-02;;3198.94;42.0
3069;9320.0;2000-02-06;2000-02-02;;3204.73;5.0
3070;769.0;2000-02-07;2000-02-07;;1109.92;26.0
3071;4474.0;2000-02-07;2000-02-07;;4719.14;35.0
3072;11115.0;2000-02-07;2000-02-03;;4657.06;44.0
3073;11755.0;2000-02-07;2000-02-05;;913.84;7.0
3074;8878.0;2000-02-07;2000-02-03;;265.32;14.0
3075;539.0;2000-02-10;2000-02-08;;577.95;38.0
3076;11615.0;2000-02-10;2000-02-10;;1610.19;49.0
3077;6231.0;2000-02-11;2000-02-09;;4431.85;23.0
3078;8366.0;2000-02-11;2000-02-07;;651.45;22.0
3079;634.0;2000-02-12;2000-02-12;;920.68;1.0
3080;4285.0;2000-02-12;2000-02-11;;2318.85;4.0
3081;9376.0;2000-02-12;2000-02-11;;1344.81;2.0
3082;1480.0;2000-02-13;2000-02-13;;3626.53;5.0
3083;11710.0;2000-02-14;2000-02-12;;760.67;25.0
3084;469.0;2000-02-16;2000-02-13;;2001.52;38.0
3085;5441.0;2000-02-16;2000-02-12;;2839.54;13.0
3086;11076.0;2000-02-17;2000-02-16;;3850.14;11.0
3087;5423.0;2000-02-18;2000-02-18;;1888.81;0.0
3088;4932.0;2000-02-22;2000-02-21;;1892.23;3.0
3089;9780.0;2000-02-22;2000-02-22;;3046.21;33.0
3090;4772.0;2000-02-23;2000-02-20;;4804.63;26.0
3091;6470.0;2000-02-24;2000-02-22;;1153.28;50.0
3092;7073.0;2000-02-25;2000-02-24;;4055.84;36.0
3093;31.0;2000-02-26;2000-02-22;;217.08;41.0
3094;5622.0;2000-02-27;2000-02-25;;1688.44;47.0
3095;11385.0;2000-02-27;2000-02-25;;225.5;11.0
3096;1518.0;2000-02-28;2000-02-28;;3115.66;44.0
3097;5161.0;2000-02-28;2000-02-25;;1731.2;14.0
3098;6275.0;2000-02-29;2000-02-25;;4090.07;18.0
3099;2838.0;2000-03-01;2000-02-26;;1781.93;25.0
3100;5491.0;2000-03-04;2000-03-01;;2678.03;39.0
3101;5775.0;2000-03-04;2000-03-01;;2185.89;11.0
3102;6314.0;2000-03-05;2000-03-02;;650.65;33.0
3103;11583.0;2000-03-06;2000-03-03;;2546.73;34.0
3104;5929.0;2000-03-07;2000-03-04;;1412.35;19.0
3105;6314.0;2000-03-07;2000-03-03;;1234.88;49.0
3106;661.0;2000-03-08;2000-03-07;;4683.96;37.0
3107;5482.0;2000-03-08;2000-03-04;;2725.96;9.0
3108;8644.0;2000-03-08;2000-03-06;;2151.25;40.0
3109;4962.0;2000-03-09;2000-03-05;;4358.11;44.0
3110;5133.0;2000-03-11;2000-03-10;;4937.34;19.0
3111;5009.0;2000-03-11;2000-03-10;;868.94;0.0
3112;5229.0;2000-03-15;2000-03-13;;731.66;17.0
3113;4989.0;2000-03-15;2000-03-13;;866.09;35.0
3114;6202.0;2000-03-15;2000-03-11;;2483.8;50.0
3115;630.0;2000-03-16;2000-03-14;;139.86;44.0
3116;5256.0;2000-03-16;2000-03-16;;714.66;30.0
3117;5951.0;2000-03-17;2000-03-15;;1967.3;35.0
3118;6315.0;2000-03-17;2000-03-16;;4462.9;1.0
3119;5737.0;2000-03-18;2000-03-17;;1807.66;3.0
3120;11821.0;2000-03-18;2000-03-16;;4991.0;45.0
3121;7202.0;2000-03-19;2000-03-17;;1965.61;25.0
3122;5723.0;2000-03-21;2000-03-19;;552.99;12.0
3123;11428.0;2000-03-22;2000-03-18;;3956.76;39.0
3124;175.0;2000-03-23;2000-03-19;;1100.06;3.0
3125;5458.0;2000-03-23;2000-03-19;;3651.28;1.0
3126;6470.0;2000-03-24;2000-03-20;;3624.84;16.0
3127;5956.0;2000-03-26;2000-03-26;;2072.02;17.0
3128;6194.0;2000-03-26;2000-03-23;;4504.99;17.0
3129;11861.0;2000-03-26;2000-03-22;;563.63;34.0
3130;5009.0;2000-03-29;2000-03-25;;1699.17;11.0
3131;5771.0;2000-03-30;2000-03-27;;2997.05;10.0
3132;6005.0;2000-03-30;2000-03-26;;3382.25;32.0
3133;10938.0;2000-03-30;2000-03-30;;3315.31;42.0
3134;11854.0;2000-03-30;2000-03-29;;3247.97;50.0
3135;5694.0;2000-03-31;2000-03-27;;674.87;45.0
3136;4662.0;2000-03-31;2000-03-27;;273.42;14.0
3137;6473.0;2000-03-31;2000-03-27;;3422.53;15.0
3138;4190.0;2000-04-01;2000-03-31;;775.67;4.0
3139;4267.0;2000-04-02;2000-03-31;;4942.47;30.0
3140;6506.0;2000-04-02;2000-03-30;;1752.23;35.0
3141;1554.0;2000-04-03;2000-04-01;;929.52;12.0
3142;2749.0;2000-04-03;2000-03-30;;1769.29;32.0
3143;5930.0;2000-04-03;2000-03-30;;1399.97;3.0
3144;5654.0;2000-04-04;2000-03-31;;1140.11;1.0
3145;5956.0;2000-04-04;2000-04-01;;3638.87;33.0
3146;9063.0;2000-04-05;2000-04-05;;3765.58;44.0
3147;11524.0;2000-04-07;2000-04-05;;3161.26;0.0
3148;5976.0;2000-04-08;2000-04-04;;2897.8;36.0
3149;5787.0;2000-04-09;2000-04-07;;515.32;8.0
3150;9450.0;2000-04-09;2000-04-06;;3296.08;10.0
3151;401.0;2000-04-10;2000-04-06;;2062.83;9.0
3152;4899.0;2000-04-10;2000-04-10;;1386.53;12.0
3153;2775.0;2000-04-11;2000-04-09;;804.67;7.0
3154;8616.0;2000-04-11;2000-04-10;;1600.42;42.0
3155;6538.0;2000-04-13;2000-04-09;;4574.3;25.0
3156;9488.0;2000-04-14;2000-04-10;;1047.68;49.0
3157;6484.0;2000-04-19;2000-04-19;;1814.86;11.0
3158;5806.0;2000-04-25;2000-04-23;;665.0;13.0
3159;10417.0;2000-04-27;2000-04-24;;1979.04;7.0
3160;11855.0;2000-04-28;2000-04-24;;2683.63;13.0
3161;8595.0;2000-04-28;2000-04-27;;3056.98;25.0
3162;11231.0;2000-04-28;2000-04-24;;3563.68;12.0
3163;10059.0;2000-04-28;2000-04-25;;2576.72;33.0
3164;6257.0;2000-05-02;2000-04-30;;4486.7;20.0
3165;4649.0;2000-05-04;2000-05-04;;4804.41;46.0
3166;6137.0;2000-05-04;2000-05-03;;3419.0;8.0
3167;11952.0;2000-05-04;2000-05-02;;1787.59;11.0
3168;11219.0;2000-05-05;2000-05-05;;87.71;23.0
3169;6179.0;2000-05-07;2000-05-04;;87.76;30.0
3170;4657.0;2000-05-07;2000-05-04;;2875.72;1.0
3171;4489.0;2000-05-08;2000-05-06;;2360.76;10.0
3172;10889.0;2000-05-09;2000-05-08;;3729.0;19.0
3173;1539.0;2000-05-10;2000-05-06;;1920.34;32.0
3174;5504.0;2000-05-10;2000-05-09;;563.85;19.0
3175;10518.0;2000-05-10;2000-05-08;;131.24;30.0
3176;4465.0;2000-05-15;2000-05-15;;718.31;48.0
3177;9677.0;2000-05-15;2000-05-12;;2309.95;32.0
3178;5420.0;2000-05-16;2000-05-16;;3359.95;43.0
3179;11543.0;2000-05-16;2000-05-13;;3330.79;48.0
3180;11805.0;2000-05-16;2000-05-16;;2300.81;22.0
3181;10525.0;2000-05-16;2000-05-13;;254.16;23.0
3182;4765.0;2000-05-17;2000-05-13;;3791.49;37.0
3183;2902.0;2000-05-18;2000-05-18;;3745.81;3.0
3184;4712.0;2000-05-18;2000-05-18;;3202.48;6.0
3185;5536.0;2000-05-19;2000-05-16;;455.53;8.0
3186;9114.0;2000-05-19;2000-05-15;;2112.38;36.0
3187;8353.0;2000-05-19;2000-05-15;;3839.08;41.0
3188;177.0;2000-05-21;2000-05-18;;3849.91;15.0
3189;8561.0;2000-05-21;2000-05-19;;1004.18;29.0
3190;6037.0;2000-05-22;2000-05-18;;4092.36;26.0
3191;6177.0;2000-05-22;2000-05-21;;447.68;47.0
3192;6390.0;2000-05-25;2000-05-25;;3947.62;30.0
3193;6399.0;2000-05-25;2000-05-25;;1642.94;17.0
3194;9597.0;2000-05-25;2000-05-25;;2725.18;40.0
3195;5439.0;2000-05-26;2000-05-26;;3557.23;1.0
3196;1228.0;2000-05-27;2000-05-23;;3739.12;42.0
3197;6230.0;2000-05-28;2000-05-28;;2371.51;17.0
3198;8448.0;2000-05-29;2000-05-26;;145.35;48.0
3199;4465.0;2000-05-31;2000-05-28;;3026.25;37.0
3200;5420.0;2000-06-02;2000-06-01;;4201.97;11.0
3201;10107.0;2000-06-02;2000-05-30;;3358.6;48.0
3202;8464.0;2000-06-04;2000-06-03;;4653.24;17.0
3203;189.0;2000-06-05;2000-06-04;;3152.44;26.0
3204;8628.0;2000-06-06;2000-06-04;;1071.48;42.0
3205;11639.0;2000-06-07;2000-06-03;;3996.91;32.0
